user_id,employee_name,department,tool,license_type,monthly_cost_inr,logins_last_30d,active_days_last_30d,last_login_date,assigned_date,truly_unused
u-00136,Employee 136,Finance,Salesforce,Standard,12000.0,22,26,2026-05-21,2025-02-08,0
u-00137,Employee 137,Design,Salesforce,Enterprise,28800.0,35,18,2026-05-21,2024-05-11,0
u-00137,Employee 137,Design,GitHub,Standard,1800.0,82,13,2026-05-22,2026-01-10,0
u-00138,Employee 138,Finance,Notion,Premium,1440.0,58,25,2026-05-21,2025-05-17,0
u-00138,Employee 138,Finance,Jira,Standard,1500.0,2,0,2026-03-24,2024-07-12,0
u-00139,Employee 139,Engineering,Notion,Premium,1440.0,2,0,2026-04-13,2026-03-20,0
u-00140,Employee 140,Operations,Slack,Standard,700.0,89,20,2026-05-21,2025-05-31,0
u-00141,Employee 141,HR,GitHub,Standard,1800.0,55,14,2026-05-19,2026-03-25,0
u-00142,Employee 142,Design,Notion,Standard,900.0,47,21,2026-05-19,2025-04-23,0
u-00142,Employee 142,Design,Jira,Premium,2400.0,16,13,2026-05-21,2024-08-22,0
u-00142,Employee 142,Design,HubSpot,Premium,7200.0,5,4,2026-05-11,2024-04-19,1
u-00143,Employee 143,HR,Zoom,Standard,1200.0,83,24,2026-05-21,2023-12-23,0
u-00143,Employee 143,HR,Slack,Standard,700.0,0,1,,2024-11-17,0
u-00144,Employee 144,Design,Figma,Standard,1300.0,63,14,2026-05-19,2025-01-18,0
u-00144,Employee 144,Design,Notion,Standard,900.0,95,18,2026-05-21,2024-01-25,0
u-00145,Employee 145,Marketing,GitHub,Enterprise,4320.0,0,0,,2023-12-28,1
u-00145,Employee 145,Marketing,Jira,Enterprise,3600.0,2,0,2026-05-11,2025-08-28,1
u-00145,Employee 145,Marketing,HubSpot,Standard,4500.0,2,1,2026-05-08,2024-05-27,1
u-00146,Employee 146,Sales,GitHub,Premium,2880.0,82,16,2026-05-22,2026-01-31,0
u-00146,Employee 146,Sales,Zoom,Standard,1200.0,32,11,2026-05-19,2024-11-16,0
u-00147,Employee 147,Finance,Figma,Standard,1300.0,0,0,,2025-03-04,1
u-00147,Employee 147,Finance,HubSpot,Standard,4500.0,61,24,2026-05-20,2026-02-14,0
u-00148,Employee 148,Operations,HubSpot,Premium,7200.0,0,0,,2025-08-15,0
u-00148,Employee 148,Operations,Jira,Standard,1500.0,1,1,2026-05-03,2024-06-04,1
u-00149,Employee 149,Legal,Jira,Enterprise,3600.0,1,0,2026-03-31,2025-01-26,0
u-00150,Employee 150,Legal,Zoom,Standard,1200.0,7,2,2026-05-13,2026-03-18,1
u-00150,Employee 150,Legal,Notion,Enterprise,2160.0,1,0,2026-04-30,2026-01-27,1
u-00151,Employee 151,Engineering,GitHub,Enterprise,4320.0,17,17,2026-05-22,2025-01-26,0
u-00151,Employee 151,Engineering,HubSpot,Enterprise,10800.0,95,29,2026-05-19,2024-08-21,0
u-00152,Employee 152,Operations,Slack,Enterprise,1680.0,22,26,2026-05-19,2025-07-13,0
u-00152,Employee 152,Operations,Figma,Standard,1300.0,94,23,2026-05-21,2024-11-09,0
u-00153,Employee 153,Finance,GitHub,Standard,1800.0,4,2,2026-05-17,2025-09-20,1
u-00154,Employee 154,Finance,Jira,Standard,1500.0,0,0,,2025-03-22,1
u-00154,Employee 154,Finance,Slack,Standard,700.0,30,18,2026-05-19,2025-07-22,0
u-00154,Employee 154,Finance,Salesforce,Premium,19200.0,5,2,2026-05-15,2024-04-17,1
u-00155,Employee 155,Sales,Jira,Standard,1500.0,98,23,2026-05-19,2024-01-26,0
u-00156,Employee 156,Legal,Slack,Enterprise,1680.0,83,10,2026-05-19,2025-04-22,0
u-00156,Employee 156,Legal,Jira,Enterprise,3600.0,92,23,2026-05-20,2025-11-09,0
u-00157,Employee 157,Design,Jira,Standard,1500.0,40,19,2026-05-20,2026-03-30,0
u-00157,Employee 157,Design,Notion,Premium,1440.0,78,18,2026-05-21,2026-03-02,0
u-00157,Employee 157,Design,Figma,Enterprise,3120.0,2,0,2026-04-25,2025-08-11,0
u-00158,Employee 158,Design,HubSpot,Premium,7200.0,98,15,2026-05-20,2025-12-30,0
u-00158,Employee 158,Design,Jira,Premium,2400.0,1,0,2026-05-04,2024-09-26,1
u-00158,Employee 158,Design,Slack,Premium,1120.0,79,27,2026-05-22,2025-07-07,0
u-00159,Employee 159,Marketing,Salesforce,Standard,12000.0,90,28,2026-05-20,2025-01-22,0
u-00159,Employee 159,Marketing,Figma,Premium,2080.0,89,13,2026-05-19,2025-07-14,0
u-00160,Employee 160,Engineering,Figma,Standard,1300.0,18,24,2026-05-22,2024-04-27,0
u-00160,Employee 160,Engineering,Slack,Standard,700.0,74,27,2026-05-19,2024-07-23,0
u-00161,Employee 161,Marketing,HubSpot,Premium,7200.0,101,11,2026-05-20,2025-07-28,0
u-00161,Employee 161,Marketing,Salesforce,Standard,12000.0,49,17,2026-05-20,2024-12-04,0
u-00161,Employee 161,Marketing,GitHub,Standard,1800.0,2,0,2026-04-23,2024-08-06,1
u-00162,Employee 162,Finance,Slack,Standard,700.0,78,25,2026-05-22,2024-09-14,0
u-00163,Employee 163,Legal,Zoom,Standard,1200.0,101,12,2026-05-22,2025-05-04,0
u-00163,Employee 163,Legal,Figma,Premium,2080.0,17,21,2026-05-21,2024-11-19,0
u-00164,Employee 164,Legal,Notion,Standard,900.0,114,19,2026-05-21,2024-08-28,0
u-00164,Employee 164,Legal,Figma,Enterprise,3120.0,0,0,,2024-01-24,1
u-00164,Employee 164,Legal,Jira,Premium,2400.0,1,1,2026-05-04,2025-03-06,1
u-00165,Employee 165,Design,HubSpot,Premium,7200.0,2,1,2026-05-04,2024-06-04,1
u-00166,Employee 166,Marketing,HubSpot,Standard,4500.0,1,1,2026-05-03,2025-02-26,1
u-00166,Employee 166,Marketing,Jira,Premium,2400.0,2,1,2026-05-11,2025-07-19,1
u-00167,Employee 167,HR,Jira,Standard,1500.0,50,12,2026-05-22,2023-12-30,0
u-00167,Employee 167,HR,Figma,Premium,2080.0,91,27,2026-05-21,2025-10-27,0
u-00168,Employee 168,HR,HubSpot,Enterprise,10800.0,71,13,2026-05-20,2024-06-19,0
u-00169,Employee 169,Finance,GitHub,Premium,2880.0,37,13,2026-05-19,2025-08-13,0
u-00169,Employee 169,Finance,Jira,Premium,2400.0,3,4,2026-05-13,2025-08-06,1
u-00170,Employee 170,Engineering,GitHub,Enterprise,4320.0,109,29,2026-05-20,2024-08-27,0
u-00170,Employee 170,Engineering,Slack,Standard,700.0,112,19,2026-05-20,2025-05-22,0
u-00170,Employee 170,Engineering,Zoom,Enterprise,2880.0,70,26,2026-05-22,2024-04-16,0
u-00171,Employee 171,Operations,Notion,Premium,1440.0,109,22,2026-05-19,2026-02-20,0
u-00171,Employee 171,Operations,GitHub,Standard,1800.0,7,3,2026-05-17,2025-02-18,1
u-00172,Employee 172,Engineering,Zoom,Enterprise,2880.0,94,12,2026-05-22,2025-07-17,0
u-00172,Employee 172,Engineering,Slack,Standard,700.0,21,14,2026-05-22,2025-04-29,0
u-00173,Employee 173,Finance,Figma,Standard,1300.0,1,0,2026-03-26,2024-12-29,0
u-00173,Employee 173,Finance,Notion,Enterprise,2160.0,118,24,2026-05-21,2026-04-06,0
u-00173,Employee 173,Finance,Slack,Standard,700.0,40,26,2026-05-20,2025-08-01,0
u-00174,Employee 174,Finance,Slack,Standard,700.0,2,0,2026-05-12,2024-07-25,1
u-00174,Employee 174,Finance,Jira,Standard,1500.0,2,1,2026-05-11,2025-10-12,1
u-00175,Employee 175,Design,Notion,Premium,1440.0,59,20,2026-05-19,2025-06-25,0
u-00176,Employee 176,Legal,Figma,Standard,1300.0,46,19,2026-05-22,2024-05-12,0
u-00176,Employee 176,Legal,Salesforce,Enterprise,28800.0,111,19,2026-05-19,2024-03-23,0
u-00177,Employee 177,Finance,Figma,Standard,1300.0,66,12,2026-05-21,2024-10-01,0
u-00177,Employee 177,Finance,Jira,Standard,1500.0,41,16,2026-05-19,2026-04-21,0
u-00177,Employee 177,Finance,GitHub,Standard,1800.0,82,22,2026-05-22,2025-11-22,0
u-00177,Employee 177,Finance,Salesforce,Premium,19200.0,1,0,2026-04-27,2024-02-04,1
u-00178,Employee 178,Design,HubSpot,Standard,4500.0,0,0,,2024-07-28,1
u-00179,Employee 179,Sales,Notion,Enterprise,2160.0,74,24,2026-05-20,2024-02-14,0
u-00179,Employee 179,Sales,Zoom,Premium,1920.0,41,20,2026-05-22,2026-01-10,0
u-00179,Employee 179,Sales,Jira,Standard,1500.0,115,15,2026-05-19,2024-12-22,0
u-00180,Employee 180,Design,Jira,Standard,1500.0,83,25,2026-05-22,2024-11-16,0
u-00180,Employee 180,Design,HubSpot,Standard,4500.0,1,1,2026-05-07,2025-07-10,1
u-00181,Employee 181,Finance,GitHub,Standard,1800.0,2,0,2026-05-11,2025-04-23,1
u-00181,Employee 181,Finance,Jira,Enterprise,3600.0,61,29,2026-05-21,2025-08-29,0
u-00181,Employee 181,Finance,Figma,Premium,2080.0,110,10,2026-05-19,2025-02-07,0
u-00182,Employee 182,Sales,Figma,Standard,1300.0,1,1,2026-05-05,2024-04-02,1
u-00182,Employee 182,Sales,Zoom,Standard,1200.0,3,0,2026-05-02,2025-12-27,0
u-00182,Employee 182,Sales,Notion,Standard,900.0,61,16,2026-05-20,2025-06-03,0
u-00182,Employee 182,Sales,Jira,Standard,1500.0,84,26,2026-05-19,2024-10-16,0
u-00183,Employee 183,Marketing,HubSpot,Standard,4500.0,3,2,2026-05-12,2024-02-28,1
u-00184,Employee 184,Marketing,Salesforce,Enterprise,28800.0,1,1,2026-03-31,2025-10-01,0
u-00185,Employee 185,Design,Salesforce,Standard,12000.0,2,0,2026-05-01,2024-03-05,1
u-00185,Employee 185,Design,HubSpot,Enterprise,10800.0,2,1,2026-05-12,2024-05-24,1
u-00186,Employee 186,Design,Zoom,Standard,1200.0,30,21,2026-05-20,2025-09-01,0
u-00186,Employee 186,Design,Figma,Standard,1300.0,1,0,2026-05-12,2024-12-19,1
u-00186,Employee 186,Design,Jira,Standard,1500.0,3,0,2026-04-15,2025-12-30,0
u-00186,Employee 186,Design,Slack,Standard,700.0,57,16,2026-05-22,2025-03-27,0
u-00187,Employee 187,Sales,GitHub,Standard,1800.0,33,24,2026-05-20,2025-06-13,0
u-00187,Employee 187,Sales,Jira,Premium,2400.0,54,21,2026-05-21,2024-12-20,0
u-00187,Employee 187,Sales,Zoom,Standard,1200.0,42,23,2026-05-20,2024-05-23,0
u-00188,Employee 188,Finance,HubSpot,Enterprise,10800.0,2,0,2026-05-06,2024-05-14,1
u-00189,Employee 189,Operations,Notion,Standard,900.0,86,28,2026-05-19,2025-03-30,0
u-00190,Employee 190,Design,GitHub,Enterprise,4320.0,106,16,2026-05-19,2024-01-31,0
u-00191,Employee 191,Design,GitHub,Standard,1800.0,0,0,,2024-03-14,1
u-00192,Employee 192,Engineering,HubSpot,Premium,7200.0,115,14,2026-05-19,2025-05-28,0
u-00192,Employee 192,Engineering,Salesforce,Standard,12000.0,99,10,2026-05-19,2025-12-13,0
u-00193,Employee 193,Sales,Notion,Standard,900.0,32,22,2026-05-22,2024-11-06,0
u-00193,Employee 193,Sales,Slack,Standard,700.0,25,29,2026-05-22,2024-08-04,0
u-00193,Employee 193,Sales,HubSpot,Enterprise,10800.0,52,25,2026-05-21,2025-07-31,0
u-00194,Employee 194,Engineering,Salesforce,Premium,19200.0,85,11,2026-05-22,2024-06-22,0
u-00195,Employee 195,Sales,Jira,Premium,2400.0,2,0,2026-05-03,2025-10-24,1
u-00195,Employee 195,Sales,Slack,Enterprise,1680.0,94,14,2026-05-19,2024-03-13,0
u-00196,Employee 196,Sales,Zoom,Standard,1200.0,40,24,2026-05-21,2024-01-27,0
u-00197,Employee 197,Finance,Zoom,Enterprise,2880.0,117,26,2026-05-20,2026-03-23,0
u-00197,Employee 197,Finance,Jira,Standard,1500.0,50,24,2026-05-19,2026-01-17,0
u-00198,Employee 198,Engineering,Jira,Enterprise,3600.0,51,21,2026-05-19,2025-05-21,0
u-00198,Employee 198,Engineering,HubSpot,Standard,4500.0,92,23,2026-05-21,2026-03-19,0
u-00199,Employee 199,HR,Notion,Standard,900.0,110,10,2026-05-19,2026-02-16,0
u-00199,Employee 199,HR,Slack,Premium,1120.0,23,20,2026-05-21,2025-06-29,0
u-00199,Employee 199,HR,GitHub,Standard,1800.0,89,13,2026-05-21,2024-04-19,0
u-00200,Employee 200,Engineering,Zoom,Premium,1920.0,110,23,2026-05-19,2024-11-18,0
u-00200,Employee 200,Engineering,HubSpot,Premium,7200.0,1,0,2026-04-26,2024-10-22,1
u-00200,Employee 200,Engineering,Salesforce,Premium,19200.0,6,4,2026-05-18,2025-01-02,1
u-00201,Employee 201,Sales,GitHub,Premium,2880.0,0,0,,2025-07-01,1
u-00201,Employee 201,Sales,HubSpot,Standard,4500.0,98,22,2026-05-19,2024-03-13,0
u-00202,Employee 202,Design,Figma,Premium,2080.0,34,24,2026-05-21,2025-10-24,0
u-00202,Employee 202,Design,Notion,Standard,900.0,69,12,2026-05-20,2025-01-03,0
u-00202,Employee 202,Design,Slack,Standard,700.0,61,19,2026-05-19,2024-06-28,0
u-00202,Employee 202,Design,Salesforce,Premium,19200.0,1,0,2026-04-24,2026-01-13,1
u-00203,Employee 203,Finance,Slack,Standard,700.0,103,19,2026-05-20,2025-01-01,0
u-00203,Employee 203,Finance,Notion,Standard,900.0,42,28,2026-05-19,2025-06-20,0
u-00204,Employee 204,HR,Slack,Standard,700.0,20,29,2026-05-21,2024-10-30,0
u-00205,Employee 205,Sales,Notion,Premium,1440.0,20,17,2026-05-19,2024-02-19,0
u-00205,Employee 205,Sales,GitHub,Enterprise,4320.0,0,0,,2024-09-13,1
u-00206,Employee 206,Design,Notion,Standard,900.0,72,16,2026-05-22,2025-10-30,0
u-00207,Employee 207,Engineering,Notion,Standard,900.0,34,12,2026-05-20,2023-12-10,0
u-00207,Employee 207,Engineering,Salesforce,Premium,19200.0,63,12,2026-05-21,2024-11-27,0
u-00207,Employee 207,Engineering,Jira,Premium,2400.0,115,17,2026-05-21,2025-10-17,0
u-00207,Employee 207,Engineering,HubSpot,Enterprise,10800.0,1,1,2026-05-06,2024-06-26,1
u-00208,Employee 208,Engineering,Figma,Premium,2080.0,95,16,2026-05-22,2025-10-15,0
u-00208,Employee 208,Engineering,Zoom,Standard,1200.0,44,26,2026-05-21,2025-06-21,0
u-00209,Employee 209,Legal,Zoom,Standard,1200.0,114,14,2026-05-19,2026-01-14,0
u-00209,Employee 209,Legal,Jira,Standard,1500.0,99,24,2026-05-19,2026-01-20,0
u-00210,Employee 210,Marketing,GitHub,Premium,2880.0,18,13,2026-05-21,2024-04-09,0
u-00210,Employee 210,Marketing,HubSpot,Premium,7200.0,106,21,2026-05-21,2024-04-23,0
u-00211,Employee 211,Legal,HubSpot,Standard,4500.0,2,1,2026-04-23,2024-10-01,0
u-00212,Employee 212,Design,GitHub,Premium,2880.0,56,10,2026-05-21,2025-02-11,0
u-00212,Employee 212,Design,Zoom,Enterprise,2880.0,32,29,2026-05-22,2024-08-04,0
u-00212,Employee 212,Design,Slack,Premium,1120.0,75,26,2026-05-22,2025-09-05,0
u-00213,Employee 213,Engineering,GitHub,Premium,2880.0,73,26,2026-05-21,2024-09-15,0
u-00213,Employee 213,Engineering,Jira,Standard,1500.0,52,24,2026-05-20,2025-09-11,0
u-00213,Employee 213,Engineering,Slack,Standard,700.0,35,24,2026-05-19,2024-08-07,0
u-00214,Employee 214,Legal,Figma,Enterprise,3120.0,0,0,,2025-06-28,1
u-00215,Employee 215,Operations,Salesforce,Standard,12000.0,0,0,,2024-06-04,1
u-00215,Employee 215,Operations,Jira,Standard,1500.0,105,21,2026-05-20,2024-11-18,0
u-00216,Employee 216,Operations,Zoom,Standard,1200.0,82,20,2026-05-22,2024-11-28,0
u-00216,Employee 216,Operations,Jira,Standard,1500.0,84,17,2026-05-21,2025-06-07,0
u-00217,Employee 217,Finance,Notion,Standard,900.0,93,16,2026-05-20,2025-10-13,0
u-00217,Employee 217,Finance,Figma,Standard,1300.0,2,0,2026-04-25,2025-11-27,1
u-00218,Employee 218,HR,Notion,Premium,1440.0,88,21,2026-05-20,2025-04-13,0
u-00218,Employee 218,HR,Zoom,Standard,1200.0,34,20,2026-05-22,2024-11-27,0
u-00218,Employee 218,HR,GitHub,Standard,1800.0,102,17,2026-05-22,2024-07-24,0
u-00219,Employee 219,HR,Salesforce,Premium,19200.0,1,0,2026-04-28,2024-01-18,1
u-00219,Employee 219,HR,GitHub,Premium,2880.0,3,0,2026-03-27,2026-02-19,0
u-00220,Employee 220,Finance,Slack,Standard,700.0,86,27,2026-05-22,2025-07-20,0
u-00221,Employee 221,Finance,Figma,Premium,2080.0,0,0,,2024-02-21,1
u-00221,Employee 221,Finance,Jira,Standard,1500.0,1,0,2026-04-26,2025-09-25,1
u-00222,Employee 222,Finance,HubSpot,Enterprise,10800.0,6,2,2026-05-12,2025-11-21,1
u-00222,Employee 222,Finance,Notion,Standard,900.0,24,13,2026-05-21,2024-11-13,0
u-00222,Employee 222,Finance,Figma,Enterprise,3120.0,61,26,2026-05-21,2026-02-03,0
u-00222,Employee 222,Finance,Jira,Standard,1500.0,106,12,2026-05-20,2024-01-15,0
u-00223,Employee 223,Legal,Salesforce,Standard,12000.0,1,0,2026-04-28,2024-09-20,1
u-00223,Employee 223,Legal,HubSpot,Standard,4500.0,114,27,2026-05-21,2024-07-30,0
u-00223,Employee 223,Legal,Zoom,Standard,1200.0,48,25,2026-05-22,2024-07-01,0
u-00224,Employee 224,Finance,Figma,Enterprise,3120.0,1,0,2026-05-01,2024-03-18,1
u-00224,Employee 224,Finance,Notion,Enterprise,2160.0,81,13,2026-05-19,2025-06-22,0
u-00225,Employee 225,Finance,GitHub,Standard,1800.0,33,18,2026-05-20,2025-01-01,0
u-00225,Employee 225,Finance,Notion,Standard,900.0,28,14,2026-05-22,2024-07-02,0
u-00226,Employee 226,Operations,HubSpot,Standard,4500.0,53,16,2026-05-22,2025-07-14,0
u-00227,Employee 227,Operations,Figma,Standard,1300.0,2,1,2026-04-27,2024-08-02,1
u-00227,Employee 227,Operations,Notion,Standard,900.0,0,1,,2025-11-22,0
u-00227,Employee 227,Operations,GitHub,Standard,1800.0,3,3,2026-05-18,2025-06-10,1
u-00228,Employee 228,Operations,Notion,Standard,900.0,96,10,2026-05-21,2024-06-03,0
u-00228,Employee 228,Operations,HubSpot,Standard,4500.0,107,10,2026-05-19,2025-02-18,0
u-00228,Employee 228,Operations,Jira,Standard,1500.0,42,27,2026-05-21,2024-10-30,0
u-00229,Employee 229,HR,GitHub,Standard,1800.0,27,19,2026-05-19,2025-06-09,0
u-00229,Employee 229,HR,Zoom,Enterprise,2880.0,20,22,2026-05-21,2024-09-12,0
u-00230,Employee 230,Finance,Slack,Premium,1120.0,82,11,2026-05-22,2026-02-02,0
u-00230,Employee 230,Finance,Notion,Premium,1440.0,1,1,2026-05-02,2024-06-07,1
u-00230,Employee 230,Finance,HubSpot,Standard,4500.0,0,0,,2026-03-23,1
u-00230,Employee 230,Finance,Zoom,Premium,1920.0,16,18,2026-05-19,2025-03-27,0
u-00231,Employee 231,Engineering,Zoom,Standard,1200.0,49,23,2026-05-20,2024-05-23,0
u-00231,Employee 231,Engineering,Slack,Enterprise,1680.0,27,10,2026-05-20,2024-06-30,0
u-00232,Employee 232,Finance,HubSpot,Premium,7200.0,24,18,2026-05-19,2024-03-27,0
u-00232,Employee 232,Finance,Zoom,Premium,1920.0,84,13,2026-05-21,2024-03-25,0
u-00233,Employee 233,HR,Slack,Premium,1120.0,2,0,2026-04-26,2023-12-30,1
u-00233,Employee 233,HR,Figma,Premium,2080.0,31,25,2026-05-20,2024-07-29,0
u-00233,Employee 233,HR,HubSpot,Standard,4500.0,39,13,2026-05-19,2025-05-15,0
u-00234,Employee 234,HR,Jira,Standard,1500.0,0,0,,2024-03-04,1
u-00235,Employee 235,Operations,Zoom,Standard,1200.0,1,1,2026-04-25,2025-02-13,0
u-00235,Employee 235,Operations,HubSpot,Standard,4500.0,34,13,2026-05-19,2024-01-03,0
u-00236,Employee 236,Sales,Zoom,Enterprise,2880.0,41,19,2026-05-19,2025-04-01,0
u-00236,Employee 236,Sales,HubSpot,Premium,7200.0,1,0,2026-04-02,2025-10-01,0
u-00236,Employee 236,Sales,Salesforce,Standard,12000.0,107,13,2026-05-19,2025-09-20,0
u-00237,Employee 237,Sales,GitHub,Premium,2880.0,6,4,2026-05-10,2024-02-15,1
u-00237,Employee 237,Sales,Notion,Standard,900.0,88,28,2026-05-22,2025-03-27,0
u-00237,Employee 237,Sales,Slack,Premium,1120.0,2,1,2026-05-12,2026-03-18,1
u-00238,Employee 238,Legal,Slack,Premium,1120.0,109,20,2026-05-19,2024-12-08,0
u-00238,Employee 238,Legal,Figma,Premium,2080.0,113,26,2026-05-21,2026-02-20,0
u-00239,Employee 239,Sales,GitHub,Standard,1800.0,5,4,2026-05-09,2023-12-27,1
u-00239,Employee 239,Sales,Jira,Premium,2400.0,0,0,,2026-02-07,1
u-00240,Employee 240,Legal,HubSpot,Standard,4500.0,0,0,,2024-04-15,1
u-00240,Employee 240,Legal,Zoom,Standard,1200.0,40,19,2026-05-22,2024-02-09,0
u-00240,Employee 240,Legal,Slack,Standard,700.0,103,15,2026-05-19,2025-01-02,0
u-00241,Employee 241,Sales,GitHub,Premium,2880.0,113,11,2026-05-19,2025-07-25,0
u-00241,Employee 241,Sales,Figma,Standard,1300.0,1,1,2026-05-06,2024-08-01,1
u-00242,Employee 242,Legal,Slack,Standard,700.0,0,0,,2025-04-02,1
u-00242,Employee 242,Legal,Figma,Premium,2080.0,2,0,2026-04-24,2025-04-12,1
u-00243,Employee 243,Engineering,Figma,Premium,2080.0,100,19,2026-05-20,2025-11-05,0
u-00243,Employee 243,Engineering,Jira,Standard,1500.0,40,13,2026-05-21,2025-09-28,0
u-00244,Employee 244,Engineering,Salesforce,Standard,12000.0,78,18,2026-05-22,2024-06-21,0
u-00245,Employee 245,Marketing,Zoom,Enterprise,2880.0,103,23,2026-05-20,2025-09-25,0
u-00245,Employee 245,Marketing,Figma,Standard,1300.0,64,19,2026-05-21,2025-11-26,0
u-00246,Employee 246,HR,Slack,Enterprise,1680.0,82,26,2026-05-22,2024-12-16,0
u-00246,Employee 246,HR,HubSpot,Standard,4500.0,54,18,2026-05-20,2025-06-05,0
u-00246,Employee 246,HR,Salesforce,Standard,12000.0,25,10,2026-05-22,2024-10-10,0
u-00247,Employee 247,Design,Jira,Standard,1500.0,15,29,2026-05-21,2024-08-11,0
u-00248,Employee 248,Design,HubSpot,Standard,4500.0,48,23,2026-05-19,2025-06-17,0
u-00248,Employee 248,Design,Jira,Standard,1500.0,46,15,2026-05-19,2025-02-20,0
u-00249,Employee 249,HR,Figma,Standard,1300.0,1,1,2026-05-06,2026-01-02,1
u-00249,Employee 249,HR,Zoom,Standard,1200.0,26,17,2026-05-21,2023-12-16,0
u-00250,Employee 250,Sales,Slack,Standard,700.0,46,24,2026-05-21,2026-03-08,0
u-00250,Employee 250,Sales,Figma,Premium,2080.0,1,1,2026-05-11,2024-08-14,1
u-00251,Employee 251,Finance,Jira,Standard,1500.0,91,26,2026-05-20,2025-06-15,0
u-00252,Employee 252,HR,Slack,Premium,1120.0,115,28,2026-05-21,2024-06-14,0
u-00252,Employee 252,HR,HubSpot,Standard,4500.0,2,0,2026-05-03,2025-03-14,1
u-00253,Employee 253,Finance,Zoom,Premium,1920.0,79,18,2026-05-21,2025-07-10,0
u-00253,Employee 253,Finance,GitHub,Standard,1800.0,2,1,2026-05-01,2025-08-29,1
u-00253,Employee 253,Finance,Salesforce,Standard,12000.0,1,0,2026-04-29,2025-12-22,0
u-00254,Employee 254,Marketing,Salesforce,Standard,12000.0,39,13,2026-05-20,2025-04-10,0
u-00254,Employee 254,Marketing,Jira,Standard,1500.0,79,22,2026-05-19,2025-10-21,0
u-00254,Employee 254,Marketing,Figma,Enterprise,3120.0,5,3,2026-05-09,2024-07-28,1
u-00254,Employee 254,Marketing,GitHub,Standard,1800.0,66,24,2026-05-19,2024-10-25,0
u-00255,Employee 255,Legal,GitHub,Standard,1800.0,1,1,2026-04-29,2024-10-12,0
u-00256,Employee 256,Sales,Jira,Standard,1500.0,5,4,2026-05-08,2025-03-04,1
u-00256,Employee 256,Sales,Zoom,Standard,1200.0,114,18,2026-05-19,2024-06-01,0
u-00257,Employee 257,HR,HubSpot,Enterprise,10800.0,65,13,2026-05-19,2024-09-12,0
u-00257,Employee 257,HR,Salesforce,Standard,12000.0,2,0,2026-05-02,2026-01-16,1
u-00258,Employee 258,Finance,GitHub,Standard,1800.0,96,13,2026-05-20,2025-03-28,0
u-00258,Employee 258,Finance,Figma,Standard,1300.0,41,10,2026-05-21,2025-11-28,0
u-00259,Employee 259,Finance,Figma,Enterprise,3120.0,95,16,2026-05-19,2025-08-13,0
u-00259,Employee 259,Finance,Salesforce,Standard,12000.0,43,12,2026-05-22,2025-01-07,0
u-00259,Employee 259,Finance,GitHub,Standard,1800.0,46,13,2026-05-22,2025-02-18,0
u-00259,Employee 259,Finance,Slack,Standard,700.0,85,16,2026-05-19,2025-07-14,0
u-00260,Employee 260,Marketing,GitHub,Standard,1800.0,32,29,2026-05-21,2025-09-09,0
u-00261,Employee 261,Marketing,Slack,Enterprise,1680.0,63,25,2026-05-22,2024-04-27,0
u-00261,Employee 261,Marketing,Salesforce,Standard,12000.0,74,11,2026-05-20,2025-03-07,0
u-00262,Employee 262,Marketing,GitHub,Enterprise,4320.0,5,3,2026-05-18,2025-11-07,1
u-00263,Employee 263,HR,HubSpot,Enterprise,10800.0,2,1,2026-05-02,2025-01-29,1
u-00263,Employee 263,HR,Salesforce,Premium,19200.0,2,1,2026-05-10,2025-09-21,1
u-00264,Employee 264,Legal,GitHub,Standard,1800.0,1,1,2026-05-12,2026-01-04,1
u-00264,Employee 264,Legal,Notion,Enterprise,2160.0,104,14,2026-05-22,2025-02-08,0
u-00265,Employee 265,Design,GitHub,Standard,1800.0,103,14,2026-05-21,2025-03-19,0
u-00266,Employee 266,Legal,HubSpot,Standard,4500.0,3,1,2026-04-29,2025-07-14,0
u-00266,Employee 266,Legal,Salesforce,Standard,12000.0,25,21,2026-05-22,2024-01-31,0
u-00267,Employee 267,Sales,Figma,Standard,1300.0,102,19,2026-05-20,2025-11-11,0
u-00267,Employee 267,Sales,Notion,Standard,900.0,41,23,2026-05-19,2024-02-08,0
