date,instance_id,instance_type,region,environment,cpu_utilization_avg,cpu_utilization_max,hours_running,cost_compute_inr,cost_storage_inr,cost_transfer_inr,cost_other_inr,cost_inr,day_of_week,month,is_weekend,utilization_band,is_idle_candidate,daily_waste_inr
2025-10-08,i-prod-0070,c5.2xlarge,ap-southeast-1,prod,67.32,84.91,24,720.0,100.0,201.71,19.43,1041.14,2,10,0,normal,False,0.0
2026-04-08,i-prod-0092,c5.4xlarge,eu-west-1,prod,42.2,49.14,24,1440.0,200.0,51.25,5.41,1696.66,2,4,0,normal,False,0.0
2026-05-14,i-prod-0070,c5.2xlarge,ap-southeast-1,prod,60.72,82.7,24,720.0,100.0,55.92,20.63,896.55,3,5,0,normal,False,0.0
2025-10-14,i-stag-0037,m5.xlarge,eu-west-1,staging,54.95,65.36,14,252.0,100.0,17.8,23.86,393.66,1,10,0,normal,False,0.0
2025-08-24,i-dev-0030,t3.medium,ap-southeast-1,dev,66.59,77.26,0,0.0,25.0,7.15,5.06,37.21,6,8,1,normal,False,0.0
2025-07-28,i-dev-0078,t3.large,ap-south-1,dev,62.46,69.78,10,80.0,50.0,4.27,18.85,153.12,0,7,0,normal,False,0.0
2025-07-02,i-prod-0070,c5.2xlarge,ap-southeast-1,prod,64.12,73.6,24,720.0,100.0,4.25,8.88,833.13,2,7,0,normal,False,0.0
2026-03-21,i-test-0098,t3.large,eu-west-1,test,11.43,26.13,4,29.63,50.0,18.96,12.08,110.67,5,3,1,low,False,0.0
2025-08-06,i-test-0098,t3.large,eu-west-1,test,8.79,23.16,10,80.0,50.0,0.11,7.62,137.73,2,8,0,low,False,0.0
2025-12-04,i-test-0073,t3.medium,ap-south-1,test,4.27,19.48,24,96.0,25.0,11.77,18.85,151.62,3,12,0,idle,True,151.62
2026-01-11,i-stag-0132,t3.medium,us-east-1,staging,4.29,12.96,24,84.59,25.0,37.96,21.5,169.05,6,1,1,idle,True,169.05
2025-09-11,i-prod-0062,m5.2xlarge,ap-southeast-1,prod,0.12,16.94,24,864.0,200.0,90.58,7.59,1162.17,3,9,0,idle,True,1162.17
2025-07-25,i-prod-0054,c5.4xlarge,us-west-2,prod,43.93,63.62,24,1440.0,200.0,112.72,7.69,1760.41,4,7,0,normal,False,0.0
2025-08-03,i-stag-0029,m5.xlarge,eu-west-1,staging,48.45,66.94,8,125.94,100.0,6.51,20.14,252.59,6,8,1,normal,False,0.0
2026-01-14,i-prod-0143,m5.4xlarge,eu-west-1,prod,43.31,66.12,24,1728.0,400.0,3.18,19.47,2150.65,2,1,0,normal,False,0.0
2025-08-03,i-test-0026,t3.medium,ap-south-1,test,53.62,66.86,4,13.99,25.0,17.5,9.6,66.09,6,8,1,normal,False,0.0
2025-09-22,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,43.65,63.03,10,300.0,100.0,5.38,20.82,426.2,0,9,0,normal,False,0.0
2025-06-15,i-prod-0107,m5.2xlarge,ap-south-1,prod,61.94,84.75,24,812.96,200.0,133.85,14.59,1161.4,6,6,1,normal,False,0.0
2025-07-19,i-prod-0109,c5.2xlarge,us-east-1,prod,40.51,64.69,24,612.81,100.0,1.18,5.31,719.3,5,7,1,normal,False,0.0
2025-09-18,i-prod-0069,r5.xlarge,us-east-1,prod,51.81,69.02,24,576.0,150.0,12.38,10.04,748.42,3,9,0,normal,False,0.0
2025-09-29,i-test-0073,t3.medium,ap-south-1,test,1.37,18.57,24,121.72,25.0,9.55,21.46,177.73,0,9,0,idle,True,177.73
2026-05-09,i-prod-0024,r5.2xlarge,ap-southeast-1,prod,47.0,53.49,24,1000.98,300.0,101.33,23.33,1425.64,5,5,1,normal,False,0.0
2025-07-23,i-test-0055,t3.large,eu-west-1,test,1.68,23.05,24,192.0,50.0,0.63,16.48,259.11,2,7,0,idle,True,259.11
2025-12-27,i-test-0046,t3.large,us-west-2,test,1.12,10.07,24,177.87,50.0,6.09,14.75,248.71,5,12,1,idle,True,248.71
2025-06-24,i-prod-0137,m5.4xlarge,us-west-2,prod,47.28,66.83,24,1728.0,400.0,13.01,11.98,2152.99,1,6,0,normal,False,0.0
2025-09-13,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,44.16,59.03,8,221.91,100.0,19.8,21.34,363.05,5,9,1,normal,False,0.0
2025-09-22,i-test-0025,t3.large,ap-south-1,test,1.3,7.19,24,192.0,50.0,4.71,21.09,267.8,0,9,0,idle,True,267.8
2025-08-24,i-prod-0143,m5.4xlarge,eu-west-1,prod,44.3,60.59,24,1483.55,400.0,94.89,24.43,2002.87,6,8,1,normal,False,0.0
2025-10-19,i-prod-0057,m5.xlarge,us-east-1,prod,0.1,23.25,24,364.75,100.0,2.63,18.59,485.97,6,10,1,idle,True,485.97
2025-07-20,i-prod-0120,p3.2xlarge,ap-south-1,prod,62.98,82.6,24,5546.9,250.0,63.22,8.4,5868.52,6,7,1,normal,False,0.0
2026-01-01,i-prod-0036,c5.2xlarge,us-west-2,prod,37.65,59.45,24,720.0,100.0,10.92,10.17,841.09,3,1,0,normal,False,0.0
2026-02-21,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,52.57,66.35,24,1276.36,200.0,50.27,10.26,1536.89,5,2,1,normal,False,0.0
2025-12-15,i-prod-0054,c5.4xlarge,us-west-2,prod,49.91,62.96,24,1440.0,200.0,6.01,10.57,1656.58,0,12,0,normal,False,0.0
2026-01-16,i-stag-0093,m5.xlarge,ap-south-1,staging,0.1,6.3,24,432.0,100.0,1.83,9.64,543.47,4,1,0,idle,True,543.47
2025-12-23,i-prod-0054,c5.4xlarge,us-west-2,prod,41.22,63.91,24,1440.0,200.0,37.62,8.99,1686.61,1,12,0,normal,False,0.0
2026-01-29,i-prod-0056,m5.xlarge,us-west-2,prod,41.21,62.98,24,520.58,100.0,85.45,14.69,720.72,3,1,0,normal,False,0.0
2025-12-25,i-prod-0005,m5.4xlarge,ap-southeast-1,prod,51.24,71.56,24,1728.0,400.0,268.78,12.04,2408.82,3,12,0,normal,False,0.0
2026-01-08,i-prod-0111,m5.4xlarge,us-west-2,prod,41.41,61.69,24,1728.0,400.0,130.95,20.34,2279.29,3,1,0,normal,False,0.0
2025-12-16,i-stag-0138,t3.medium,ap-south-1,staging,62.24,79.6,10,40.0,25.0,10.58,15.09,90.67,1,12,0,normal,False,0.0
2025-09-10,i-prod-0062,m5.2xlarge,ap-southeast-1,prod,0.1,14.57,24,864.0,200.0,4.96,18.79,1087.75,2,9,0,idle,True,1087.75
2026-01-03,i-stag-0052,t3.large,us-east-1,staging,37.8,54.97,0,0.0,50.0,1.25,13.04,64.29,5,1,1,normal,False,0.0
2025-10-03,i-test-0139,c5.2xlarge,eu-west-1,test,8.32,32.58,10,300.0,100.0,8.23,17.02,425.25,4,10,0,low,False,0.0
2025-12-04,i-prod-0045,m5.2xlarge,us-east-1,prod,60.36,68.12,24,864.0,200.0,42.03,16.64,1122.67,3,12,0,normal,False,0.0
2025-12-01,i-prod-0137,m5.4xlarge,us-west-2,prod,43.09,64.42,24,1728.0,400.0,91.09,22.22,2241.31,0,12,0,normal,False,0.0
2026-02-08,i-prod-0120,p3.2xlarge,ap-south-1,prod,62.28,77.4,24,5698.73,250.0,27.99,17.87,5994.59,6,2,1,normal,False,0.0
2025-12-09,i-test-0091,m5.xlarge,us-east-1,test,5.04,29.11,24,432.0,100.0,4.61,6.03,542.64,1,12,0,low,False,0.0
2026-02-27,i-stag-0010,m5.xlarge,ap-southeast-1,staging,1.47,23.95,24,536.34,100.0,4.42,13.82,654.58,4,2,0,idle,True,654.58
2026-03-09,i-prod-0114,m5.4xlarge,ap-southeast-1,prod,7.6,30.53,24,1728.0,400.0,371.61,16.23,2515.84,0,3,0,low,False,0.0
2026-01-25,i-test-0122,m5.xlarge,eu-west-1,test,2.88,15.5,24,380.13,100.0,0.34,20.36,500.83,6,1,1,idle,True,500.83
2025-08-11,i-prod-0019,db.m5.large,eu-west-1,prod,56.82,73.62,24,960.0,500.0,12.91,11.98,1484.89,0,8,0,normal,False,0.0
2025-07-21,i-test-0073,t3.medium,ap-south-1,test,6.25,16.03,24,96.0,25.0,8.04,24.13,153.17,0,7,0,low,False,0.0
2025-09-03,i-prod-0120,p3.2xlarge,ap-south-1,prod,67.13,89.18,24,6000.0,250.0,31.64,22.39,6304.03,2,9,0,normal,False,0.0
2026-01-15,i-stag-0138,t3.medium,ap-south-1,staging,57.76,80.95,12,48.0,25.0,5.62,20.9,99.52,3,1,0,normal,False,0.0
2025-08-11,i-prod-0120,p3.2xlarge,ap-south-1,prod,58.18,76.04,24,6000.0,250.0,44.78,13.47,6308.25,0,8,0,normal,False,0.0
2025-09-23,i-dev-0130,t3.large,ap-southeast-1,dev,10.85,22.93,10,80.0,50.0,1.75,21.79,153.54,1,9,0,low,False,0.0
2026-05-21,i-prod-0137,m5.4xlarge,us-west-2,prod,40.97,48.25,24,1728.0,400.0,82.2,14.6,2224.8,3,5,0,normal,False,0.0
2025-09-22,i-prod-0057,m5.xlarge,us-east-1,prod,6.34,11.64,24,432.0,100.0,146.59,9.34,687.93,0,9,0,low,False,0.0
2025-08-09,i-prod-0054,c5.4xlarge,us-west-2,prod,42.78,64.62,24,1297.21,200.0,97.31,7.29,1601.81,5,8,1,normal,False,0.0
2026-04-02,i-prod-0143,m5.4xlarge,eu-west-1,prod,49.24,67.14,24,1728.0,400.0,52.36,11.5,2191.86,3,4,0,normal,False,0.0
2026-03-04,i-stag-0129,m5.2xlarge,ap-southeast-1,staging,7.65,23.59,24,864.0,200.0,21.22,20.92,1106.14,2,3,0,low,False,0.0
2026-05-20,i-prod-0087,m5.4xlarge,us-east-1,prod,45.52,69.91,24,1728.0,400.0,2.94,14.46,2145.4,2,5,0,normal,False,0.0
2026-02-26,i-dev-0116,t3.medium,ap-southeast-1,dev,13.6,34.81,10,46.57,25.0,10.22,21.61,103.4,3,2,0,low,False,0.0
2026-03-27,i-stag-0131,t3.large,eu-west-1,staging,54.68,69.49,12,96.0,50.0,14.62,12.89,173.51,4,3,0,normal,False,0.0
2026-04-29,i-prod-0045,m5.2xlarge,us-east-1,prod,61.79,82.21,24,1088.97,200.0,6.81,13.36,1309.14,2,4,0,normal,False,0.0
2025-07-31,i-stag-0121,c5.2xlarge,ap-southeast-1,staging,46.89,62.57,12,448.17,100.0,10.42,9.73,568.32,3,7,0,normal,False,0.0
2025-11-03,i-prod-0105,m5.4xlarge,us-east-1,prod,60.95,69.52,24,1589.76,400.0,24.79,14.36,2028.91,0,11,0,normal,False,0.0
2026-01-31,i-test-0065,db.m5.large,ap-southeast-1,test,39.16,50.12,8,346.74,500.0,1.98,22.02,870.74,5,1,1,normal,False,0.0
2025-07-06,i-test-0039,t3.large,ap-south-1,test,5.99,27.37,4,27.28,50.0,7.11,9.43,93.82,6,7,1,low,False,0.0
2026-05-08,i-test-0044,m5.2xlarge,ap-south-1,test,59.21,81.73,14,504.0,200.0,17.44,19.1,740.54,4,5,0,normal,False,0.0
2025-10-19,i-prod-0127,r5.2xlarge,eu-west-1,prod,62.16,82.7,24,972.66,300.0,206.17,14.74,1493.57,6,10,1,normal,False,0.0
2025-09-29,i-test-0126,c5.2xlarge,eu-west-1,test,2.02,18.83,24,912.86,100.0,14.06,19.77,1046.69,0,9,0,idle,True,1046.69
2026-04-27,i-test-0140,t3.medium,us-west-2,test,64.64,77.1,14,56.0,25.0,3.29,9.35,93.64,0,4,0,normal,False,0.0
2026-03-22,i-test-0139,c5.2xlarge,eu-west-1,test,6.06,21.25,0,0.0,100.0,18.53,16.99,135.52,6,3,1,low,False,0.0
2025-10-10,i-dev-0119,t3.medium,us-west-2,dev,32.52,49.14,14,56.0,25.0,4.05,5.5,90.55,4,10,0,normal,False,0.0
2025-07-09,i-prod-0069,r5.xlarge,us-east-1,prod,53.74,60.45,24,576.0,150.0,222.84,6.61,955.45,2,7,0,normal,False,0.0
2026-01-07,i-stag-0037,m5.xlarge,eu-west-1,staging,56.69,69.41,10,180.0,100.0,6.68,9.88,296.56,2,1,0,normal,False,0.0
2025-06-05,i-stag-0146,t3.medium,eu-west-1,staging,46.67,53.1,14,56.0,25.0,24.16,18.69,123.85,3,6,0,normal,False,0.0
2025-06-12,i-prod-0089,c5.4xlarge,eu-west-1,prod,45.06,55.34,24,1440.0,200.0,110.69,8.56,1759.25,3,6,0,normal,False,0.0
2026-05-07,i-stag-0138,t3.medium,ap-south-1,staging,59.59,83.63,10,40.0,25.0,51.3,14.63,130.93,3,5,0,normal,False,0.0
2026-03-02,i-prod-0099,m5.xlarge,ap-southeast-1,prod,38.9,51.37,24,432.0,100.0,30.7,7.81,570.51,0,3,0,normal,False,0.0
2026-04-26,i-prod-0133,c5.2xlarge,ap-southeast-1,prod,52.05,61.57,24,638.3,100.0,17.35,12.77,768.42,6,4,1,normal,False,0.0
2026-03-20,i-test-0022,t3.medium,us-west-2,test,59.97,72.69,14,56.0,25.0,5.71,6.96,93.67,4,3,0,normal,False,0.0
2025-09-14,i-dev-0130,t3.large,ap-southeast-1,dev,18.12,36.74,8,58.04,50.0,0.42,12.71,121.17,6,9,1,low,False,0.0
2026-03-27,i-dev-0119,t3.medium,us-west-2,dev,34.69,57.85,14,56.0,25.0,2.31,14.68,97.99,4,3,0,normal,False,0.0
2025-09-23,i-test-0122,m5.xlarge,eu-west-1,test,6.98,17.29,24,432.0,100.0,3.06,13.0,548.06,1,9,0,low,False,0.0
2026-04-01,i-test-0148,t3.medium,eu-west-1,test,18.31,28.52,12,48.0,25.0,2.79,19.07,94.86,2,4,0,low,False,0.0
2026-02-14,i-test-0142,m5.2xlarge,us-west-2,test,5.56,21.27,8,252.02,200.0,8.86,19.87,480.75,5,2,1,low,False,0.0
2025-08-02,i-test-0118,t3.medium,us-east-1,test,47.05,53.29,0,0.0,25.0,8.23,7.35,40.58,5,8,1,normal,False,0.0
2026-03-24,i-prod-0105,m5.4xlarge,us-east-1,prod,52.43,74.86,24,1728.0,400.0,14.38,20.82,2163.2,1,3,0,normal,False,0.0
2025-11-27,i-stag-0052,t3.large,us-east-1,staging,35.65,50.02,10,80.0,50.0,15.77,14.79,160.56,3,11,0,normal,False,0.0
2026-01-16,i-prod-0070,c5.2xlarge,ap-southeast-1,prod,63.86,80.79,24,720.0,100.0,7.2,10.97,838.17,4,1,0,normal,False,0.0
2026-03-23,i-prod-0107,m5.2xlarge,ap-south-1,prod,62.59,80.31,24,864.0,200.0,12.73,5.91,1082.64,0,3,0,normal,False,0.0
2026-03-15,i-test-0088,t3.medium,ap-south-1,test,0.1,16.4,24,83.23,25.0,8.19,17.22,133.64,6,3,1,idle,True,133.64
2026-01-16,i-prod-0001,r5.2xlarge,us-east-1,prod,0.1,14.6,24,1152.0,300.0,49.7,20.86,1522.56,4,1,0,idle,True,1522.56
2025-12-31,i-test-0055,t3.large,eu-west-1,test,5.8,29.56,24,236.35,50.0,12.04,10.75,309.14,2,12,0,low,False,0.0
2026-05-11,i-prod-0120,p3.2xlarge,ap-south-1,prod,67.75,87.64,24,6000.0,250.0,82.48,13.64,6346.12,0,5,0,normal,False,0.0
2025-07-23,i-prod-0141,m5.xlarge,us-west-2,prod,44.96,62.69,24,432.0,100.0,71.02,19.74,622.76,2,7,0,normal,False,0.0
2025-11-02,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,44.29,49.6,8,187.7,100.0,8.74,6.28,302.72,6,11,1,normal,False,0.0
2025-06-22,i-dev-0060,t3.medium,eu-west-1,dev,17.24,28.2,4,13.6,25.0,8.26,21.56,68.42,6,6,1,low,False,0.0
2026-04-14,i-prod-0106,p3.8xlarge,eu-west-1,prod,48.9,54.19,24,22800.0,500.0,3.26,24.36,23327.62,1,4,0,normal,False,0.0
2025-10-17,i-dev-0130,t3.large,ap-southeast-1,dev,18.75,25.61,10,73.6,50.0,11.83,19.87,155.3,4,10,0,low,False,0.0
2025-06-20,i-test-0065,db.m5.large,ap-southeast-1,test,38.12,48.01,14,560.0,500.0,2.27,23.88,1086.15,4,6,0,normal,False,0.0
2026-02-13,i-dev-0130,t3.large,ap-southeast-1,dev,9.06,24.67,12,96.0,50.0,2.85,7.78,156.63,4,2,0,low,False,0.0
2025-06-19,i-prod-0062,m5.2xlarge,ap-southeast-1,prod,1.11,12.56,24,864.0,200.0,44.97,14.59,1123.56,3,6,0,idle,True,1123.56
2026-03-15,i-stag-0145,t3.large,us-east-1,staging,48.83,63.33,4,27.74,50.0,48.45,20.72,146.91,6,3,1,normal,False,0.0
2026-03-23,i-dev-0125,t3.medium,us-east-1,dev,55.4,76.66,10,40.0,25.0,2.13,7.93,75.06,0,3,0,normal,False,0.0
2025-12-17,i-dev-0058,t3.medium,us-east-1,dev,60.79,76.51,10,40.0,25.0,33.87,12.82,111.69,2,12,0,normal,False,0.0
2026-04-20,i-dev-0085,t3.medium,us-east-1,dev,51.4,65.11,10,40.0,25.0,7.96,10.03,82.99,0,4,0,normal,False,0.0
2026-01-28,i-dev-0067,t3.medium,ap-south-1,dev,3.97,23.97,24,96.0,25.0,5.98,11.68,138.66,2,1,0,idle,True,138.66
2026-02-07,i-prod-0019,db.m5.large,eu-west-1,prod,57.38,62.98,24,900.55,500.0,122.41,15.18,1538.14,5,2,1,normal,False,0.0
2025-08-11,i-test-0065,db.m5.large,ap-southeast-1,test,39.37,59.79,10,400.0,500.0,0.27,12.97,913.24,0,8,0,normal,False,0.0
2026-05-09,i-test-0140,t3.medium,us-west-2,test,61.05,68.43,8,27.8,25.0,4.49,7.93,65.22,5,5,1,normal,False,0.0
2026-04-02,i-dev-0038,t3.medium,us-west-2,dev,49.05,70.85,12,48.0,25.0,1.58,21.98,96.56,3,4,0,normal,False,0.0
2025-08-16,i-prod-0079,db.r5.xlarge,us-west-2,prod,2.89,25.05,24,1849.75,1000.0,0.4,20.13,2870.28,5,8,1,idle,True,2870.28
2026-02-11,i-stag-0068,t3.medium,us-west-2,staging,64.27,85.25,14,56.0,25.0,12.04,15.47,108.51,2,2,0,normal,False,0.0
2025-12-21,i-prod-0056,m5.xlarge,us-west-2,prod,36.47,58.15,24,409.05,100.0,145.17,24.12,678.34,6,12,1,normal,False,0.0
2025-06-30,i-dev-0117,t3.large,us-west-2,dev,50.02,61.4,12,124.69,50.0,17.57,14.84,207.1,0,6,0,normal,False,0.0
2025-09-08,i-stag-0131,t3.large,eu-west-1,staging,53.02,59.03,10,80.0,50.0,4.17,19.93,154.1,0,9,0,normal,False,0.0
2025-12-13,i-prod-0063,m5.xlarge,us-west-2,prod,59.02,70.27,24,373.38,100.0,67.6,9.75,550.73,5,12,1,normal,False,0.0
2025-09-04,i-dev-0125,t3.medium,us-east-1,dev,54.49,75.94,10,40.0,25.0,0.82,14.96,80.78,3,9,0,normal,False,0.0
2025-08-12,i-prod-0056,m5.xlarge,us-west-2,prod,36.33,43.75,24,432.0,100.0,99.94,6.65,638.59,1,8,0,normal,False,0.0
2026-01-22,i-dev-0119,t3.medium,us-west-2,dev,37.94,60.41,10,40.0,25.0,36.25,12.58,113.83,3,1,0,normal,False,0.0
2026-01-26,i-stag-0013,m5.2xlarge,ap-south-1,staging,54.7,61.2,12,432.0,200.0,3.4,23.73,659.13,0,1,0,normal,False,0.0
2025-10-20,i-prod-0115,c5.4xlarge,ap-south-1,prod,6.76,13.29,24,1324.8,200.0,32.68,11.75,1569.23,0,10,0,low,False,0.0
2026-05-18,i-stag-0010,m5.xlarge,ap-southeast-1,staging,6.82,11.99,24,432.0,100.0,24.68,6.18,562.86,0,5,0,low,False,0.0
2025-05-25,i-prod-0100,c5.2xlarge,us-east-1,prod,15.59,32.38,24,671.07,100.0,45.16,14.03,830.26,6,5,1,low,False,0.0
2026-02-03,i-stag-0129,m5.2xlarge,ap-southeast-1,staging,0.1,7.67,24,864.0,200.0,20.04,24.29,1108.33,1,2,0,idle,True,1108.33
2025-09-04,i-prod-0079,db.r5.xlarge,us-west-2,prod,4.55,28.85,24,2160.0,1000.0,103.7,24.53,3288.23,3,9,0,idle,True,3288.23
2025-06-14,i-test-0065,db.m5.large,ap-southeast-1,test,43.08,51.18,0,0.0,500.0,5.52,21.86,527.38,5,6,1,normal,False,0.0
2026-01-01,i-stag-0121,c5.2xlarge,ap-southeast-1,staging,45.09,64.39,10,300.0,100.0,48.01,21.0,469.01,3,1,0,normal,False,0.0
2025-06-18,i-prod-0111,m5.4xlarge,us-west-2,prod,45.28,59.47,24,1728.0,400.0,91.21,17.11,2236.32,2,6,0,normal,False,0.0
2026-04-21,i-prod-0105,m5.4xlarge,us-east-1,prod,57.25,62.27,24,1728.0,400.0,68.25,17.74,2213.99,1,4,0,normal,False,0.0
2025-05-26,i-prod-0143,m5.4xlarge,eu-west-1,prod,39.46,63.5,24,1728.0,400.0,138.82,19.18,2286.0,0,5,0,normal,False,0.0
2025-11-07,i-dev-0030,t3.medium,ap-southeast-1,dev,68.11,82.37,12,44.16,25.0,9.04,7.21,85.41,4,11,0,normal,False,0.0
2025-08-03,i-prod-0008,db.m5.large,ap-southeast-1,prod,42.02,50.3,24,839.57,500.0,44.87,17.92,1402.36,6,8,1,normal,False,0.0
2026-02-03,i-prod-0031,m5.2xlarge,ap-south-1,prod,40.33,64.3,24,864.0,200.0,128.3,20.03,1212.33,1,2,0,normal,False,0.0
2025-10-19,i-dev-0038,t3.medium,us-west-2,dev,50.97,58.35,4,13.51,25.0,2.88,16.47,57.86,6,10,1,normal,False,0.0
2025-08-13,i-dev-0125,t3.medium,us-east-1,dev,54.83,74.6,10,40.0,25.0,6.16,9.73,80.89,2,8,0,normal,False,0.0
2026-01-22,i-prod-0006,m5.xlarge,ap-southeast-1,prod,62.83,80.75,24,432.0,100.0,33.94,11.06,577.0,3,1,0,normal,False,0.0
2026-05-04,i-stag-0068,t3.medium,us-west-2,staging,60.32,76.81,10,40.0,25.0,10.27,12.1,87.37,0,5,0,normal,False,0.0
2026-05-08,i-test-0112,t3.medium,ap-southeast-1,test,61.84,74.2,10,40.0,25.0,1.5,24.47,90.97,4,5,0,normal,False,0.0
2025-12-30,i-prod-0002,c5.4xlarge,us-west-2,prod,19.0,39.76,24,1751.83,200.0,25.37,22.81,2000.01,1,12,0,low,False,0.0
2025-06-27,i-test-0140,t3.medium,us-west-2,test,60.73,84.19,10,40.0,25.0,10.14,18.42,93.56,4,6,0,normal,False,0.0
2025-06-29,i-prod-0069,r5.xlarge,us-east-1,prod,53.97,65.59,24,668.95,150.0,10.39,14.69,844.03,6,6,1,normal,False,0.0
2025-10-26,i-dev-0007,t3.medium,ap-southeast-1,dev,47.92,68.32,4,13.12,25.0,37.27,18.94,94.33,6,10,1,normal,False,0.0
2025-10-03,i-prod-0045,m5.2xlarge,us-east-1,prod,58.51,71.13,24,864.0,200.0,19.07,17.68,1100.75,4,10,0,normal,False,0.0
2026-04-10,i-dev-0119,t3.medium,us-west-2,dev,31.88,37.17,10,40.0,25.0,0.74,9.89,75.63,4,4,0,normal,False,0.0
2025-08-01,i-dev-0095,t3.large,eu-west-1,dev,0.1,23.23,24,192.0,50.0,0.75,23.83,266.58,4,8,0,idle,True,266.58
2025-09-10,i-prod-0109,c5.2xlarge,us-east-1,prod,40.55,49.06,24,720.0,100.0,65.66,7.61,893.27,2,9,0,normal,False,0.0
2026-03-05,i-stag-0052,t3.large,us-east-1,staging,38.12,58.32,12,96.0,50.0,55.84,17.53,219.37,3,3,0,normal,False,0.0
2025-09-27,i-prod-0123,p3.2xlarge,eu-west-1,prod,51.67,63.71,24,5652.36,250.0,42.47,7.48,5952.31,5,9,1,normal,False,0.0
2026-04-11,i-prod-0107,m5.2xlarge,ap-south-1,prod,60.34,66.39,24,807.13,200.0,0.63,7.97,1015.73,5,4,1,normal,False,0.0
2025-12-10,i-test-0039,t3.large,ap-south-1,test,11.86,29.3,10,80.0,50.0,36.04,11.99,178.03,2,12,0,low,False,0.0
2025-07-07,i-test-0026,t3.medium,ap-south-1,test,54.69,66.94,10,40.0,25.0,8.48,17.72,91.2,0,7,0,normal,False,0.0
2025-05-30,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,51.98,59.14,24,1748.34,200.0,29.55,21.78,1999.67,4,5,0,normal,False,0.0
2026-01-21,i-dev-0117,t3.large,us-west-2,dev,49.53,57.53,10,80.0,50.0,11.23,10.85,152.08,2,1,0,normal,False,0.0
2025-12-02,i-dev-0110,t3.large,us-east-1,dev,11.28,19.26,14,112.0,50.0,11.82,16.44,190.26,1,12,0,low,False,0.0
2025-07-21,i-test-0118,t3.medium,us-east-1,test,51.98,61.88,10,40.0,25.0,8.18,14.9,88.08,0,7,0,normal,False,0.0
2026-02-11,i-dev-0017,t3.large,us-east-1,dev,0.1,20.94,24,192.0,50.0,1.7,18.63,262.33,2,2,0,idle,True,262.33
2025-07-16,i-prod-0064,m5.xlarge,us-west-2,prod,46.5,60.39,24,432.0,100.0,7.11,20.01,559.12,2,7,0,normal,False,0.0
2026-04-02,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,41.53,47.32,10,300.0,100.0,17.22,10.23,427.45,3,4,0,normal,False,0.0
2026-03-18,i-test-0118,t3.medium,us-east-1,test,47.9,68.79,12,48.0,25.0,12.99,16.59,102.58,2,3,0,normal,False,0.0
2025-06-26,i-dev-0017,t3.large,us-east-1,dev,1.04,6.43,24,192.0,50.0,31.03,21.6,294.63,3,6,0,idle,True,294.63
2026-04-24,i-stag-0029,m5.xlarge,eu-west-1,staging,52.37,60.52,12,216.0,100.0,8.86,23.94,348.8,4,4,0,normal,False,0.0
2026-03-31,i-stag-0013,m5.2xlarge,ap-south-1,staging,56.71,63.22,12,557.66,200.0,36.04,7.21,800.91,1,3,0,normal,False,0.0
2026-04-19,i-prod-0005,m5.4xlarge,ap-southeast-1,prod,54.7,75.56,24,1591.11,400.0,55.59,11.47,2058.17,6,4,1,normal,False,0.0
2026-05-03,i-prod-0019,db.m5.large,eu-west-1,prod,57.52,76.42,24,890.16,500.0,231.46,7.2,1628.82,6,5,1,normal,False,0.0
2025-12-29,i-stag-0093,m5.xlarge,ap-south-1,staging,4.41,14.11,24,516.5,100.0,17.46,21.54,655.5,0,12,0,idle,True,655.5
2025-12-12,i-dev-0030,t3.medium,ap-southeast-1,dev,59.6,68.31,12,48.0,25.0,2.19,22.06,97.25,4,12,0,normal,False,0.0
2025-09-09,i-prod-0113,p3.8xlarge,eu-west-1,prod,45.63,60.91,24,22800.0,500.0,75.42,18.26,23393.68,1,9,0,normal,False,0.0
2026-02-03,i-prod-0011,p3.2xlarge,us-east-1,prod,67.33,91.53,24,6000.0,250.0,4.06,6.19,6260.25,1,2,0,normal,False,0.0
2025-12-20,i-dev-0085,t3.medium,us-east-1,dev,48.49,65.54,4,14.19,25.0,0.73,18.7,58.62,5,12,1,normal,False,0.0
2025-06-14,i-test-0091,m5.xlarge,us-east-1,test,1.52,23.83,24,381.78,100.0,0.66,21.46,503.9,5,6,1,idle,True,503.9
2025-10-22,i-prod-0006,m5.xlarge,ap-southeast-1,prod,63.15,81.34,24,397.44,100.0,155.54,22.68,675.66,2,10,0,normal,False,0.0
2025-12-27,i-stag-0096,c5.2xlarge,us-east-1,staging,59.13,75.21,4,111.17,100.0,10.01,6.83,228.01,5,12,1,normal,False,0.0
2026-03-13,i-stag-0052,t3.large,us-east-1,staging,34.92,59.0,14,112.0,50.0,60.25,20.97,243.22,4,3,0,normal,False,0.0
2025-11-07,i-prod-0103,r5.xlarge,eu-west-1,prod,68.44,84.28,24,529.92,150.0,29.45,7.34,716.71,4,11,0,normal,False,0.0
2026-04-02,i-prod-0057,m5.xlarge,us-east-1,prod,6.11,27.05,24,432.0,100.0,42.6,7.61,582.21,3,4,0,low,False,0.0
