user_id,employee_name,department,tool,license_type,monthly_cost_inr,logins_last_30d,active_days_last_30d,last_login_date,assigned_date,truly_unused,has_ever_logged_in,days_since_last_login,usage_category,annual_cost_inr,is_recommendation_candidate
u-00116,Employee 116,Marketing,Figma,Premium,2080,114,13,2026-05-22,2024-09-30,0,True,0,active,24960,False
u-00116,Employee 116,Marketing,Slack,Standard,700,1,0,2026-03-27,2024-03-27,0,True,56,low,8400,True
u-00117,Employee 117,Sales,GitHub,Enterprise,4320,112,25,2026-05-22,2024-04-02,0,True,0,active,51840,False
u-00118,Employee 118,Operations,Salesforce,Premium,19200,54,10,2026-05-19,2025-02-01,0,True,3,active,230400,False
u-00118,Employee 118,Operations,Zoom,Standard,1200,26,23,2026-05-20,2024-08-06,0,True,2,active,14400,False
u-00118,Employee 118,Operations,Slack,Premium,1120,0,0,,2025-12-04,1,False,999,unused,13440,True
u-00118,Employee 118,Operations,Notion,Enterprise,2160,67,28,2026-05-20,2024-09-30,0,True,2,active,25920,False
u-00119,Employee 119,Engineering,Notion,Standard,900,79,23,2026-05-19,2025-04-12,0,True,3,active,10800,False
u-00119,Employee 119,Engineering,Figma,Premium,2080,31,29,2026-05-20,2025-05-14,0,True,2,active,24960,False
u-00120,Employee 120,Design,Zoom,Enterprise,2880,71,14,2026-05-22,2025-01-08,0,True,0,active,34560,False
u-00120,Employee 120,Design,Slack,Premium,1120,0,1,,2025-12-19,0,False,999,unused,13440,True
u-00121,Employee 121,Marketing,Zoom,Premium,1920,1,1,2026-05-08,2024-05-16,1,True,14,low,23040,True
u-00121,Employee 121,Marketing,Jira,Premium,2400,45,17,2026-05-22,2024-09-29,0,True,0,active,28800,False
u-00121,Employee 121,Marketing,Salesforce,Standard,12000,29,11,2026-05-21,2025-07-16,0,True,1,active,144000,False
u-00122,Employee 122,Marketing,Notion,Standard,900,69,20,2026-05-22,2025-09-03,0,True,0,active,10800,False
u-00122,Employee 122,Marketing,Figma,Standard,1300,0,0,,2026-04-20,1,False,999,unused,15600,True
u-00123,Employee 123,Design,Jira,Standard,1500,23,24,2026-05-22,2025-08-17,0,True,0,active,18000,False
u-00123,Employee 123,Design,Zoom,Standard,1200,2,1,2026-05-05,2025-04-12,1,True,17,low,14400,True
u-00123,Employee 123,Design,Slack,Standard,700,48,13,2026-05-22,2024-11-24,0,True,0,active,8400,False
u-00124,Employee 124,Engineering,Figma,Premium,2080,78,13,2026-05-19,2025-09-21,0,True,3,active,24960,False
u-00124,Employee 124,Engineering,HubSpot,Standard,4500,1,0,2026-04-29,2025-05-13,1,True,23,low,54000,True
u-00125,Employee 125,Sales,HubSpot,Standard,4500,2,0,2026-04-20,2026-02-08,0,True,32,low,54000,True
u-00125,Employee 125,Sales,Slack,Standard,700,46,24,2026-05-21,2026-02-15,0,True,1,active,8400,False
u-00125,Employee 125,Sales,Figma,Standard,1300,100,25,2026-05-19,2024-03-08,0,True,3,active,15600,False
u-00125,Employee 125,Sales,Jira,Enterprise,3600,3,1,2026-03-24,2025-02-24,0,True,59,low,43200,True
u-00126,Employee 126,Operations,GitHub,Premium,2880,111,21,2026-05-19,2025-06-03,0,True,3,active,34560,False
u-00126,Employee 126,Operations,Figma,Standard,1300,17,26,2026-05-19,2024-10-08,0,True,3,active,15600,False
u-00126,Employee 126,Operations,Slack,Premium,1120,76,24,2026-05-19,2024-06-30,0,True,3,active,13440,False
u-00127,Employee 127,Finance,Salesforce,Premium,19200,0,0,,2025-01-01,1,False,999,unused,230400,True
u-00127,Employee 127,Finance,Notion,Premium,1440,72,29,2026-05-20,2026-03-09,0,True,2,active,17280,False
u-00128,Employee 128,Finance,Figma,Standard,1300,104,12,2026-05-19,2024-06-09,0,True,3,active,15600,False
u-00128,Employee 128,Finance,Zoom,Premium,1920,0,0,,2024-04-22,1,False,999,unused,23040,True
u-00129,Employee 129,HR,Slack,Premium,1120,3,1,2026-04-16,2025-08-07,0,True,36,low,13440,True
u-00129,Employee 129,HR,Figma,Premium,2080,3,1,2026-04-26,2026-04-03,0,True,26,low,24960,True
u-00130,Employee 130,HR,Notion,Standard,900,105,17,2026-05-22,2026-03-12,0,True,0,active,10800,False
u-00131,Employee 131,Design,Notion,Standard,900,60,28,2026-05-19,2024-03-04,0,True,3,active,10800,False
u-00131,Employee 131,Design,Salesforce,Standard,12000,30,10,2026-05-20,2024-06-27,0,True,2,active,144000,False
u-00132,Employee 132,Engineering,GitHub,Enterprise,4320,2,0,2026-03-29,2024-12-06,0,True,54,low,51840,True
u-00132,Employee 132,Engineering,Slack,Premium,1120,73,28,2026-05-20,2026-03-03,0,True,2,active,13440,False
u-00133,Employee 133,HR,Salesforce,Premium,19200,25,22,2026-05-20,2024-07-17,0,True,2,active,230400,False
u-00133,Employee 133,HR,HubSpot,Premium,7200,0,0,,2024-02-21,1,False,999,unused,86400,True
u-00134,Employee 134,Design,Notion,Premium,1440,53,10,2026-05-21,2024-04-01,0,True,1,active,17280,False
u-00134,Employee 134,Design,HubSpot,Standard,4500,55,25,2026-05-22,2024-07-12,0,True,0,active,54000,False
u-00134,Employee 134,Design,Zoom,Standard,1200,55,20,2026-05-20,2024-09-07,0,True,2,active,14400,False
u-00135,Employee 135,Design,Slack,Premium,1120,39,10,2026-05-19,2025-04-30,0,True,3,active,13440,False
u-00135,Employee 135,Design,Jira,Premium,2400,76,29,2026-05-19,2025-08-01,0,True,3,active,28800,False
u-00136,Employee 136,Finance,GitHub,Standard,1800,85,11,2026-05-20,2024-02-04,0,True,2,active,21600,False
u-00136,Employee 136,Finance,Salesforce,Standard,12000,22,26,2026-05-21,2025-02-08,0,True,1,active,144000,False
u-00137,Employee 137,Design,Salesforce,Enterprise,28800,35,18,2026-05-21,2024-05-11,0,True,1,active,345600,False
u-00137,Employee 137,Design,GitHub,Standard,1800,82,13,2026-05-22,2026-01-10,0,True,0,active,21600,False
u-00138,Employee 138,Finance,Notion,Premium,1440,58,25,2026-05-21,2025-05-17,0,True,1,active,17280,False
u-00138,Employee 138,Finance,Jira,Standard,1500,2,0,2026-03-24,2024-07-12,0,True,59,low,18000,True
u-00139,Employee 139,Engineering,Notion,Premium,1440,2,0,2026-04-13,2026-03-20,0,True,39,low,17280,True
u-00140,Employee 140,Operations,Slack,Standard,700,89,20,2026-05-21,2025-05-31,0,True,1,active,8400,False
u-00141,Employee 141,HR,GitHub,Standard,1800,55,14,2026-05-19,2026-03-25,0,True,3,active,21600,False
u-00142,Employee 142,Design,Notion,Standard,900,47,21,2026-05-19,2025-04-23,0,True,3,active,10800,False
u-00142,Employee 142,Design,Jira,Premium,2400,16,13,2026-05-21,2024-08-22,0,True,1,active,28800,False
u-00142,Employee 142,Design,HubSpot,Premium,7200,5,4,2026-05-11,2024-04-19,1,True,11,active,86400,False
u-00143,Employee 143,HR,Zoom,Standard,1200,83,24,2026-05-21,2023-12-23,0,True,1,active,14400,False
u-00143,Employee 143,HR,Slack,Standard,700,0,1,,2024-11-17,0,False,999,unused,8400,True
u-00144,Employee 144,Design,Figma,Standard,1300,63,14,2026-05-19,2025-01-18,0,True,3,active,15600,False
u-00144,Employee 144,Design,Notion,Standard,900,95,18,2026-05-21,2024-01-25,0,True,1,active,10800,False
u-00145,Employee 145,Marketing,GitHub,Enterprise,4320,0,0,,2023-12-28,1,False,999,unused,51840,True
u-00145,Employee 145,Marketing,Jira,Enterprise,3600,2,0,2026-05-11,2025-08-28,1,True,11,low,43200,True
u-00145,Employee 145,Marketing,HubSpot,Standard,4500,2,1,2026-05-08,2024-05-27,1,True,14,low,54000,True
u-00146,Employee 146,Sales,GitHub,Premium,2880,82,16,2026-05-22,2026-01-31,0,True,0,active,34560,False
u-00146,Employee 146,Sales,Zoom,Standard,1200,32,11,2026-05-19,2024-11-16,0,True,3,active,14400,False
u-00147,Employee 147,Finance,Figma,Standard,1300,0,0,,2025-03-04,1,False,999,unused,15600,True
u-00147,Employee 147,Finance,HubSpot,Standard,4500,61,24,2026-05-20,2026-02-14,0,True,2,active,54000,False
u-00148,Employee 148,Operations,HubSpot,Premium,7200,0,0,,2025-08-15,0,False,999,unused,86400,True
u-00148,Employee 148,Operations,Jira,Standard,1500,1,1,2026-05-03,2024-06-04,1,True,19,low,18000,True
u-00149,Employee 149,Legal,Jira,Enterprise,3600,1,0,2026-03-31,2025-01-26,0,True,52,low,43200,True
u-00150,Employee 150,Legal,Zoom,Standard,1200,7,2,2026-05-13,2026-03-18,1,True,9,low,14400,True
u-00150,Employee 150,Legal,Notion,Enterprise,2160,1,0,2026-04-30,2026-01-27,1,True,22,low,25920,True
u-00151,Employee 151,Engineering,GitHub,Enterprise,4320,17,17,2026-05-22,2025-01-26,0,True,0,active,51840,False
u-00151,Employee 151,Engineering,HubSpot,Enterprise,10800,95,29,2026-05-19,2024-08-21,0,True,3,active,129600,False
u-00152,Employee 152,Operations,Slack,Enterprise,1680,22,26,2026-05-19,2025-07-13,0,True,3,active,20160,False
u-00152,Employee 152,Operations,Figma,Standard,1300,94,23,2026-05-21,2024-11-09,0,True,1,active,15600,False
u-00153,Employee 153,Finance,GitHub,Standard,1800,4,2,2026-05-17,2025-09-20,1,True,5,low,21600,True
u-00154,Employee 154,Finance,Jira,Standard,1500,0,0,,2025-03-22,1,False,999,unused,18000,True
u-00154,Employee 154,Finance,Slack,Standard,700,30,18,2026-05-19,2025-07-22,0,True,3,active,8400,False
u-00154,Employee 154,Finance,Salesforce,Premium,19200,5,2,2026-05-15,2024-04-17,1,True,7,low,230400,True
u-00155,Employee 155,Sales,Jira,Standard,1500,98,23,2026-05-19,2024-01-26,0,True,3,active,18000,False
u-00156,Employee 156,Legal,Slack,Enterprise,1680,83,10,2026-05-19,2025-04-22,0,True,3,active,20160,False
u-00156,Employee 156,Legal,Jira,Enterprise,3600,92,23,2026-05-20,2025-11-09,0,True,2,active,43200,False
u-00157,Employee 157,Design,Jira,Standard,1500,40,19,2026-05-20,2026-03-30,0,True,2,active,18000,False
u-00157,Employee 157,Design,Notion,Premium,1440,78,18,2026-05-21,2026-03-02,0,True,1,active,17280,False
u-00157,Employee 157,Design,Figma,Enterprise,3120,2,0,2026-04-25,2025-08-11,0,True,27,low,37440,True
u-00158,Employee 158,Design,HubSpot,Premium,7200,98,15,2026-05-20,2025-12-30,0,True,2,active,86400,False
u-00158,Employee 158,Design,Jira,Premium,2400,1,0,2026-05-04,2024-09-26,1,True,18,low,28800,True
u-00158,Employee 158,Design,Slack,Premium,1120,79,27,2026-05-22,2025-07-07,0,True,0,active,13440,False
u-00159,Employee 159,Marketing,Salesforce,Standard,12000,90,28,2026-05-20,2025-01-22,0,True,2,active,144000,False
u-00159,Employee 159,Marketing,Figma,Premium,2080,89,13,2026-05-19,2025-07-14,0,True,3,active,24960,False
u-00160,Employee 160,Engineering,Figma,Standard,1300,18,24,2026-05-22,2024-04-27,0,True,0,active,15600,False
u-00160,Employee 160,Engineering,Slack,Standard,700,74,27,2026-05-19,2024-07-23,0,True,3,active,8400,False
u-00161,Employee 161,Marketing,HubSpot,Premium,7200,101,11,2026-05-20,2025-07-28,0,True,2,active,86400,False
u-00161,Employee 161,Marketing,Salesforce,Standard,12000,49,17,2026-05-20,2024-12-04,0,True,2,active,144000,False
u-00161,Employee 161,Marketing,GitHub,Standard,1800,2,0,2026-04-23,2024-08-06,1,True,29,low,21600,True
u-00162,Employee 162,Finance,Slack,Standard,700,78,25,2026-05-22,2024-09-14,0,True,0,active,8400,False
u-00163,Employee 163,Legal,Zoom,Standard,1200,101,12,2026-05-22,2025-05-04,0,True,0,active,14400,False
u-00163,Employee 163,Legal,Figma,Premium,2080,17,21,2026-05-21,2024-11-19,0,True,1,active,24960,False
u-00164,Employee 164,Legal,Notion,Standard,900,114,19,2026-05-21,2024-08-28,0,True,1,active,10800,False
u-00164,Employee 164,Legal,Figma,Enterprise,3120,0,0,,2024-01-24,1,False,999,unused,37440,True
u-00164,Employee 164,Legal,Jira,Premium,2400,1,1,2026-05-04,2025-03-06,1,True,18,low,28800,True
u-00165,Employee 165,Design,HubSpot,Premium,7200,2,1,2026-05-04,2024-06-04,1,True,18,low,86400,True
u-00166,Employee 166,Marketing,HubSpot,Standard,4500,1,1,2026-05-03,2025-02-26,1,True,19,low,54000,True
u-00166,Employee 166,Marketing,Jira,Premium,2400,2,1,2026-05-11,2025-07-19,1,True,11,low,28800,True
u-00167,Employee 167,HR,Jira,Standard,1500,50,12,2026-05-22,2023-12-30,0,True,0,active,18000,False
u-00167,Employee 167,HR,Figma,Premium,2080,91,27,2026-05-21,2025-10-27,0,True,1,active,24960,False
u-00168,Employee 168,HR,HubSpot,Enterprise,10800,71,13,2026-05-20,2024-06-19,0,True,2,active,129600,False
u-00169,Employee 169,Finance,GitHub,Premium,2880,37,13,2026-05-19,2025-08-13,0,True,3,active,34560,False
u-00169,Employee 169,Finance,Jira,Premium,2400,3,4,2026-05-13,2025-08-06,1,True,9,active,28800,False
u-00170,Employee 170,Engineering,GitHub,Enterprise,4320,109,29,2026-05-20,2024-08-27,0,True,2,active,51840,False
u-00170,Employee 170,Engineering,Slack,Standard,700,112,19,2026-05-20,2025-05-22,0,True,2,active,8400,False
u-00170,Employee 170,Engineering,Zoom,Enterprise,2880,70,26,2026-05-22,2024-04-16,0,True,0,active,34560,False
u-00171,Employee 171,Operations,Notion,Premium,1440,109,22,2026-05-19,2026-02-20,0,True,3,active,17280,False
u-00171,Employee 171,Operations,GitHub,Standard,1800,7,3,2026-05-17,2025-02-18,1,True,5,active,21600,False
u-00172,Employee 172,Engineering,Zoom,Enterprise,2880,94,12,2026-05-22,2025-07-17,0,True,0,active,34560,False
u-00172,Employee 172,Engineering,Slack,Standard,700,21,14,2026-05-22,2025-04-29,0,True,0,active,8400,False
u-00173,Employee 173,Finance,Figma,Standard,1300,1,0,2026-03-26,2024-12-29,0,True,57,low,15600,True
u-00173,Employee 173,Finance,Notion,Enterprise,2160,118,24,2026-05-21,2026-04-06,0,True,1,active,25920,False
u-00173,Employee 173,Finance,Slack,Standard,700,40,26,2026-05-20,2025-08-01,0,True,2,active,8400,False
u-00174,Employee 174,Finance,Slack,Standard,700,2,0,2026-05-12,2024-07-25,1,True,10,low,8400,True
u-00174,Employee 174,Finance,Jira,Standard,1500,2,1,2026-05-11,2025-10-12,1,True,11,low,18000,True
u-00175,Employee 175,Design,Notion,Premium,1440,59,20,2026-05-19,2025-06-25,0,True,3,active,17280,False
u-00176,Employee 176,Legal,Figma,Standard,1300,46,19,2026-05-22,2024-05-12,0,True,0,active,15600,False
u-00176,Employee 176,Legal,Salesforce,Enterprise,28800,111,19,2026-05-19,2024-03-23,0,True,3,active,345600,False
u-00177,Employee 177,Finance,Figma,Standard,1300,66,12,2026-05-21,2024-10-01,0,True,1,active,15600,False
u-00177,Employee 177,Finance,Jira,Standard,1500,41,16,2026-05-19,2026-04-21,0,True,3,active,18000,False
u-00177,Employee 177,Finance,GitHub,Standard,1800,82,22,2026-05-22,2025-11-22,0,True,0,active,21600,False
u-00177,Employee 177,Finance,Salesforce,Premium,19200,1,0,2026-04-27,2024-02-04,1,True,25,low,230400,True
u-00178,Employee 178,Design,HubSpot,Standard,4500,0,0,,2024-07-28,1,False,999,unused,54000,True
u-00179,Employee 179,Sales,Notion,Enterprise,2160,74,24,2026-05-20,2024-02-14,0,True,2,active,25920,False
u-00179,Employee 179,Sales,Zoom,Premium,1920,41,20,2026-05-22,2026-01-10,0,True,0,active,23040,False
u-00179,Employee 179,Sales,Jira,Standard,1500,115,15,2026-05-19,2024-12-22,0,True,3,active,18000,False
u-00180,Employee 180,Design,Jira,Standard,1500,83,25,2026-05-22,2024-11-16,0,True,0,active,18000,False
u-00180,Employee 180,Design,HubSpot,Standard,4500,1,1,2026-05-07,2025-07-10,1,True,15,low,54000,True
u-00181,Employee 181,Finance,GitHub,Standard,1800,2,0,2026-05-11,2025-04-23,1,True,11,low,21600,True
u-00181,Employee 181,Finance,Jira,Enterprise,3600,61,29,2026-05-21,2025-08-29,0,True,1,active,43200,False
u-00181,Employee 181,Finance,Figma,Premium,2080,110,10,2026-05-19,2025-02-07,0,True,3,active,24960,False
u-00182,Employee 182,Sales,Figma,Standard,1300,1,1,2026-05-05,2024-04-02,1,True,17,low,15600,True
u-00182,Employee 182,Sales,Zoom,Standard,1200,3,0,2026-05-02,2025-12-27,0,True,20,low,14400,True
u-00182,Employee 182,Sales,Notion,Standard,900,61,16,2026-05-20,2025-06-03,0,True,2,active,10800,False
u-00182,Employee 182,Sales,Jira,Standard,1500,84,26,2026-05-19,2024-10-16,0,True,3,active,18000,False
u-00183,Employee 183,Marketing,HubSpot,Standard,4500,3,2,2026-05-12,2024-02-28,1,True,10,low,54000,True
u-00184,Employee 184,Marketing,Salesforce,Enterprise,28800,1,1,2026-03-31,2025-10-01,0,True,52,low,345600,True
u-00185,Employee 185,Design,Salesforce,Standard,12000,2,0,2026-05-01,2024-03-05,1,True,21,low,144000,True
u-00185,Employee 185,Design,HubSpot,Enterprise,10800,2,1,2026-05-12,2024-05-24,1,True,10,low,129600,True
u-00186,Employee 186,Design,Zoom,Standard,1200,30,21,2026-05-20,2025-09-01,0,True,2,active,14400,False
u-00186,Employee 186,Design,Figma,Standard,1300,1,0,2026-05-12,2024-12-19,1,True,10,low,15600,True
u-00186,Employee 186,Design,Jira,Standard,1500,3,0,2026-04-15,2025-12-30,0,True,37,low,18000,True
u-00186,Employee 186,Design,Slack,Standard,700,57,16,2026-05-22,2025-03-27,0,True,0,active,8400,False
u-00187,Employee 187,Sales,GitHub,Standard,1800,33,24,2026-05-20,2025-06-13,0,True,2,active,21600,False
u-00187,Employee 187,Sales,Jira,Premium,2400,54,21,2026-05-21,2024-12-20,0,True,1,active,28800,False
u-00187,Employee 187,Sales,Zoom,Standard,1200,42,23,2026-05-20,2024-05-23,0,True,2,active,14400,False
u-00188,Employee 188,Finance,HubSpot,Enterprise,10800,2,0,2026-05-06,2024-05-14,1,True,16,low,129600,True
u-00189,Employee 189,Operations,Notion,Standard,900,86,28,2026-05-19,2025-03-30,0,True,3,active,10800,False
u-00190,Employee 190,Design,GitHub,Enterprise,4320,106,16,2026-05-19,2024-01-31,0,True,3,active,51840,False
u-00191,Employee 191,Design,GitHub,Standard,1800,0,0,,2024-03-14,1,False,999,unused,21600,True
u-00192,Employee 192,Engineering,HubSpot,Premium,7200,115,14,2026-05-19,2025-05-28,0,True,3,active,86400,False
u-00192,Employee 192,Engineering,Salesforce,Standard,12000,99,10,2026-05-19,2025-12-13,0,True,3,active,144000,False
u-00193,Employee 193,Sales,Notion,Standard,900,32,22,2026-05-22,2024-11-06,0,True,0,active,10800,False
u-00193,Employee 193,Sales,Slack,Standard,700,25,29,2026-05-22,2024-08-04,0,True,0,active,8400,False
u-00193,Employee 193,Sales,HubSpot,Enterprise,10800,52,25,2026-05-21,2025-07-31,0,True,1,active,129600,False
u-00194,Employee 194,Engineering,Salesforce,Premium,19200,85,11,2026-05-22,2024-06-22,0,True,0,active,230400,False
u-00195,Employee 195,Sales,Jira,Premium,2400,2,0,2026-05-03,2025-10-24,1,True,19,low,28800,True
u-00195,Employee 195,Sales,Slack,Enterprise,1680,94,14,2026-05-19,2024-03-13,0,True,3,active,20160,False
u-00196,Employee 196,Sales,Zoom,Standard,1200,40,24,2026-05-21,2024-01-27,0,True,1,active,14400,False
u-00197,Employee 197,Finance,Zoom,Enterprise,2880,117,26,2026-05-20,2026-03-23,0,True,2,active,34560,False
u-00197,Employee 197,Finance,Jira,Standard,1500,50,24,2026-05-19,2026-01-17,0,True,3,active,18000,False
u-00198,Employee 198,Engineering,Jira,Enterprise,3600,51,21,2026-05-19,2025-05-21,0,True,3,active,43200,False
u-00198,Employee 198,Engineering,HubSpot,Standard,4500,92,23,2026-05-21,2026-03-19,0,True,1,active,54000,False
u-00199,Employee 199,HR,Notion,Standard,900,110,10,2026-05-19,2026-02-16,0,True,3,active,10800,False
u-00199,Employee 199,HR,Slack,Premium,1120,23,20,2026-05-21,2025-06-29,0,True,1,active,13440,False
u-00199,Employee 199,HR,GitHub,Standard,1800,89,13,2026-05-21,2024-04-19,0,True,1,active,21600,False
u-00200,Employee 200,Engineering,Zoom,Premium,1920,110,23,2026-05-19,2024-11-18,0,True,3,active,23040,False
u-00200,Employee 200,Engineering,HubSpot,Premium,7200,1,0,2026-04-26,2024-10-22,1,True,26,low,86400,True
u-00200,Employee 200,Engineering,Salesforce,Premium,19200,6,4,2026-05-18,2025-01-02,1,True,4,active,230400,False
u-00201,Employee 201,Sales,GitHub,Premium,2880,0,0,,2025-07-01,1,False,999,unused,34560,True
u-00201,Employee 201,Sales,HubSpot,Standard,4500,98,22,2026-05-19,2024-03-13,0,True,3,active,54000,False
u-00202,Employee 202,Design,Figma,Premium,2080,34,24,2026-05-21,2025-10-24,0,True,1,active,24960,False
u-00202,Employee 202,Design,Notion,Standard,900,69,12,2026-05-20,2025-01-03,0,True,2,active,10800,False
u-00202,Employee 202,Design,Slack,Standard,700,61,19,2026-05-19,2024-06-28,0,True,3,active,8400,False
u-00202,Employee 202,Design,Salesforce,Premium,19200,1,0,2026-04-24,2026-01-13,1,True,28,low,230400,True
u-00203,Employee 203,Finance,Slack,Standard,700,103,19,2026-05-20,2025-01-01,0,True,2,active,8400,False
u-00203,Employee 203,Finance,Notion,Standard,900,42,28,2026-05-19,2025-06-20,0,True,3,active,10800,False
u-00204,Employee 204,HR,Slack,Standard,700,20,29,2026-05-21,2024-10-30,0,True,1,active,8400,False
u-00205,Employee 205,Sales,Notion,Premium,1440,20,17,2026-05-19,2024-02-19,0,True,3,active,17280,False
u-00205,Employee 205,Sales,GitHub,Enterprise,4320,0,0,,2024-09-13,1,False,999,unused,51840,True
u-00206,Employee 206,Design,Notion,Standard,900,72,16,2026-05-22,2025-10-30,0,True,0,active,10800,False
u-00207,Employee 207,Engineering,Notion,Standard,900,34,12,2026-05-20,2023-12-10,0,True,2,active,10800,False
u-00207,Employee 207,Engineering,Salesforce,Premium,19200,63,12,2026-05-21,2024-11-27,0,True,1,active,230400,False
u-00207,Employee 207,Engineering,Jira,Premium,2400,115,17,2026-05-21,2025-10-17,0,True,1,active,28800,False
